customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PaperlessBilling,Charges.Monthly,Charges.Total,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Cuentas_Diarias
6164-HAQTX,0,0,0,0,0,71,0,53.95,3888.65,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,1.77
6164-HXUGH,0,1,0,1,1,6,0,19.85,119.3,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.65
6166-ILMNY,1,1,0,0,0,2,0,69.75,144.55,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,2.29
6166-YIPFO,0,0,0,1,0,72,1,64.7,4746.05,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,2.13
6168-WFVVF,1,1,1,0,0,3,1,70.3,235.5,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.31
6168-YBYNP,0,0,0,0,0,59,1,111.35,6519.75,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,3.66
6169-PGNCD,0,1,0,0,0,57,1,74.3,4166.35,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,2.44
6169-PPETC,0,0,0,1,1,35,0,20.5,759.35,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,0.67
6171-ZTVYB,0,0,0,1,0,43,0,66.25,2907.35,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,2.18
6172-FECYY,1,0,0,1,1,49,0,84.5,4254.85,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,2.78
6173-GOLSU,0,0,1,1,0,67,1,94.65,6079.0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,3.11
6173-ITPWD,1,0,0,1,0,47,1,83.35,4065.0,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,2.74
6174-NRBTZ,0,0,0,0,0,46,1,30.75,1489.3,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,1.01
6175-IRFIT,0,0,0,0,0,5,0,78.75,426.35,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,2.59
6176-YJWAS,0,0,0,1,0,72,1,97.95,7114.25,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,3.22
6177-PEVRA,0,1,0,0,0,48,0,55.5,2627.35,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,1.82
6178-KFNHS,1,1,0,0,1,12,1,78.3,909.25,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.57
6179-GJPSO,1,1,1,0,0,43,1,108.15,4600.7,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,3.55
6180-YBIQI,0,0,0,0,0,5,0,24.3,100.2,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,0.8
6181-AXXYF,0,0,0,1,1,72,0,24.75,1859.1,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0.81
6184-DYUOB,0,1,0,1,0,3,1,19.6,55.25,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.64
6185-TASNN,0,0,1,0,0,1,0,46.3,46.3,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1.52
6188-UXBBR,0,1,0,1,0,38,1,20.25,814.75,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0.67
6194-HBGQN,0,0,0,0,0,51,1,81.15,4126.2,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,2.67
6195-MELTI,0,0,0,0,0,57,1,54.65,3134.7,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,1.8
6196-HBOBZ,0,0,0,1,0,65,1,99.35,6347.55,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,3.26
6198-PNNSZ,0,1,0,1,0,56,0,109.8,6109.65,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,3.61
6198-RTPMF,0,1,0,1,0,17,0,92.6,1579.7,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,3.04
6198-ZFIOJ,0,1,0,0,0,5,0,75.6,402.5,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.48
6199-IPCAO,0,1,0,1,1,29,0,26.1,692.55,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0.86
6199-IWKGC,0,1,1,1,0,46,0,100.25,4753.85,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,3.29
6202-DYYFX,0,1,0,0,0,22,1,76.0,1783.6,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,2.5
6202-JVYEU,0,0,0,0,0,9,1,19.9,164.6,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,0.65
6203-HBZPA,0,0,0,0,0,52,0,63.9,3334.95,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,2.1
6204-IEUXJ,1,1,0,0,0,3,0,80.1,217.55,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,2.63
6207-WIOLX,1,1,0,1,1,25,1,58.6,1502.65,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,1.93
6210-KBBPI,1,0,1,0,0,9,1,99.45,919.4,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,3.27
6211-WHMYA,0,1,1,0,0,64,1,43.85,2751.0,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,1.44
6211-WWLTF,0,0,0,1,0,63,0,99.7,6330.4,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,3.28
6212-ATMLK,0,1,0,0,0,50,1,95.7,4729.75,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,3.14
6214-EDAKZ,1,1,0,1,1,22,0,55.15,1206.05,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,1.81
6215-NQCPY,0,0,0,0,0,15,1,99.7,1566.75,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,3.28
6217-KDYWC,0,0,0,0,1,57,1,19.6,1170.55,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0.64
6217-TOWGS,0,1,0,1,0,17,1,75.4,1322.55,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.48
6218-KNUBD,0,0,0,0,0,6,0,59.45,357.6,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,1.95
6221-AVQYL,1,0,0,0,0,2,1,73.25,131.05,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,2.41
6223-DHJGV,0,1,0,0,0,42,1,20.65,958.1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0.68
6227-FBDXH,0,0,0,1,0,69,0,99.5,6841.45,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,3.27
6227-HWPWX,1,1,0,0,1,15,0,69.0,994.8,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,2.27
6229-LSCKB,0,0,1,0,0,6,1,79.7,497.6,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,2.62
6229-UOLQL,0,0,0,1,1,56,1,52.0,2884.9,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,1.71
6230-BSUXY,1,1,1,0,0,1,1,85.0,85.0,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,2.79
6231-WFGFH,0,0,0,1,1,4,1,20.5,77.6,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.67
6233-HXJMX,0,1,0,0,0,45,1,89.3,4192.15,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,2.93
6234-PFPXL,0,0,0,1,0,22,0,95.9,2234.95,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,3.15
6234-RAAPL,0,1,0,1,1,72,0,99.9,7251.7,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,3.28
6235-VDHOM,1,1,1,0,0,5,0,28.45,131.05,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.93
6240-EURKS,1,1,0,0,1,18,1,35.0,553.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,1.15
6242-FEGFD,0,0,0,1,0,66,0,96.6,6424.25,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,3.17
6242-MBHPK,0,1,1,1,0,23,1,95.1,2326.05,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,3.12
6242-SGYTS,0,0,0,1,1,62,1,94.95,5791.85,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,3.12
6243-OZGFH,0,1,0,0,0,23,1,44.95,996.85,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,1.48
6244-BESBM,0,0,0,1,1,69,1,95.2,6671.7,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,3.13
6248-BSHKG,0,0,0,1,1,61,0,20.4,1226.45,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0.67
6248-TKCQV,0,1,0,1,1,70,1,80.6,5460.2,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,2.65
6250-CGGUN,0,0,0,0,0,54,0,84.4,4484.05,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,2.77
6252-DFGTK,0,1,0,1,0,37,0,68.1,2479.25,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,2.24
6253-GNHWH,0,1,0,1,1,71,0,71.1,5224.95,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,2.34
6253-WRFHY,0,0,0,1,1,13,1,64.75,877.35,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,2.13
6257-DTAYD,0,0,0,1,0,71,1,104.15,7365.3,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,3.42
6257-RJOHI,0,0,0,0,0,4,1,50.8,202.3,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,1.67
6258-NGCNG,0,0,0,0,0,7,0,23.5,173.0,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.77
6258-PVZWJ,0,0,0,1,0,68,1,90.8,6302.85,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,2.98
6259-WJQLC,0,0,1,0,0,32,1,81.1,2619.25,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,2.66
6260-ONULR,0,0,0,0,0,1,1,62.8,62.8,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,2.06
6260-XLACS,0,0,0,0,0,4,0,19.7,117.8,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0.65
6261-LHRTG,0,1,0,0,0,26,1,54.75,1406.9,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,1.8
6261-RCVNS,1,1,0,0,0,42,0,73.9,3160.55,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,2.43
6265-FRMTQ,0,0,0,0,0,31,0,20.4,609.1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,0.67
6265-SXWBU,0,0,0,1,1,69,0,95.75,6511.25,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,3.15
6266-QHOJZ,0,1,0,0,0,65,1,89.85,5844.65,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,2.95
6267-DCFFZ,0,1,1,1,0,30,1,90.05,2627.2,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,2.96
6270-OMFIW,1,0,0,1,0,60,1,94.4,5610.25,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,3.1
6275-YDUVO,1,1,0,0,0,2,1,86.2,178.7,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,2.83
6278-FEPBZ,0,1,0,0,0,9,0,20.25,186.15,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.67
6281-FKEWS,0,1,0,0,0,44,1,49.05,2265.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,1.61
6283-GITPX,0,0,0,0,1,71,1,76.9,5522.7,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,2.53
6284-AHOOQ,1,0,1,0,0,22,1,90.5,1910.6,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,2.97
6284-KMNUF,0,1,0,1,0,56,1,98.0,5270.6,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,3.22
6285-FTQBF,0,0,0,1,1,72,0,25.55,1867.7,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0.84
6286-SUUWT,0,0,0,0,0,1,0,19.95,19.95,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.66
6286-ZHAOK,0,1,0,1,1,20,1,25.55,507.4,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,0.84
6288-CHQJB,0,1,0,1,1,54,0,69.95,3871.85,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,2.3
6288-LBEAR,0,1,0,0,0,23,1,79.1,1783.75,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,2.6
6289-CPNLD,1,0,0,1,1,33,1,73.9,2405.05,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,2.43
6292-TOSSS,0,0,0,0,0,50,0,24.9,1195.25,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,0.82
6295-OSINB,0,0,0,1,0,72,1,109.65,7880.25,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,3.6
6296-DDOOR,0,1,0,0,0,19,0,58.2,1045.25,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,1.91
6297-NOOPG,0,1,0,1,0,70,1,110.5,7752.05,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,3.63
6298-QDFNH,1,0,0,0,0,22,1,79.35,1730.35,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.61
6300-BWMJX,0,1,0,1,0,59,0,93.35,5386.5,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,3.07
6302-JGYRJ,1,0,0,0,1,31,1,79.45,2587.7,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,2.61
6303-KFWSL,0,1,0,0,0,29,1,55.25,1620.2,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,1.82
6304-IJFSQ,1,0,0,0,0,3,1,49.9,130.1,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1.64
6305-YLBMM,1,0,0,0,0,69,1,104.05,7262.0,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,3.42
6308-CQRBU,0,1,0,1,0,71,0,109.25,7707.7,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,3.59
6311-UEUME,1,1,0,0,0,29,1,78.9,2384.15,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,2.59
6313-GIDIT,1,0,1,0,0,53,1,54.45,2854.55,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,1.79
6317-YPKDH,1,1,0,0,0,1,0,29.95,29.95,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,0.98
6319-IEJWJ,1,0,0,1,1,20,1,90.2,1776.55,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,2.96
6319-QSUSR,0,1,0,0,1,11,0,19.7,216.2,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,0.65
6322-HRPFA,0,0,0,1,1,49,0,59.6,2970.3,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,1.96
6322-PJJDJ,0,0,0,1,0,49,1,94.8,4690.65,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,3.11
6323-AYBRX,1,0,0,0,0,59,0,19.35,1099.6,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0.64
6326-MTTXK,1,0,0,0,0,8,0,100.85,819.55,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,3.31
6328-ZPBGN,1,1,1,0,0,11,1,95.15,997.65,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,3.13
6330-JKLPC,1,0,0,1,0,11,1,80.5,896.9,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,2.64
6331-EWIEB,1,0,0,0,0,20,1,85.25,1734.5,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,2.8
6331-LWDTQ,1,0,0,0,0,10,1,72.15,794.25,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,2.37
6332-FBZRI,0,0,0,1,1,67,1,69.35,4653.25,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,2.28
6333-YDVLT,0,0,0,0,0,65,1,110.0,7138.65,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,3.61
6338-AVWCY,1,0,0,0,0,3,1,40.15,130.75,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,1.32
6339-DKLMK,0,1,0,0,0,13,1,31.65,389.95,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1.04
6339-RZCBJ,0,0,0,0,0,48,0,78.9,3771.5,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,2.59
6339-TBELP,0,0,0,0,0,71,1,86.4,6172.0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,2.84
6339-YPSAH,0,0,0,0,0,9,1,73.8,704.3,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.42
6340-DACFT,0,1,0,1,1,50,0,20.55,1070.25,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0.68
6341-AEVKX,0,1,0,1,0,62,1,104.3,6613.65,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,3.43
6341-JVQGF,0,1,0,1,1,31,1,81.15,2545.75,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,2.67
6344-SFJVH,0,1,0,0,0,20,0,24.9,505.95,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,0.82
6345-FZOQH,0,0,0,1,0,69,0,19.9,1363.45,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0.65
6345-HOVES,0,0,0,0,0,34,1,25.05,852.7,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,0.82
6345-ULYRW,1,0,1,1,0,44,0,88.4,3912.9,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,2.9
